cluster,scheduler,seed,arrival,phase,makespan,imbalance,epsilon,locality
cpu_gpu,HEFT,1,463.53624500401924,burst,12.410571083989907,0.004574882854878246,0.0,0.6428571428571429
cpu_gpu,HEFT,1,466.56209127953707,burst,9.916688877968454,0.004765178145120608,0.0,0.5
cpu_gpu,HEFT,1,474.71663556997123,burst,17.3985135850221,0.006436703869277008,0.0,0.7777777777777778
cpu_gpu,HEFT,1,475.6758550449455,burst,22.980313470176952,0.007139065538621419,0.0,0.8333333333333334
cpu_gpu,HEFT,1,477.78533104969483,burst,19.51185126649557,0.004443221759129314,0.0,0.625
cpu_gpu,HEFT,1,478.52587739687607,burst,10.101407605425266,0.0027340941328463653,0.0,0.5
cpu_gpu,HEFT,1,478.84203596151053,burst,10.720286413477083,0.004763408743290492,0.0,0.5
cpu_gpu,HEFT,1,490.1725097796844,burst,13.3429888191082,0.003627008471628933,0.0,0.625
cpu_gpu,HEFT,1,491.52906425592954,burst,13.120273864607043,0.008095570408522636,0.0,0.7
cpu_gpu,HEFT,1,492.4662887380711,burst,13.795012729978453,0.0009289933607507426,0.0,0.75
cpu_gpu,HEFT,1,495.13691713660876,burst,8.976972085025182,0.005505829696718857,0.0,0.7142857142857143
cpu_gpu,HEFT,1,499.76762905942985,burst,9.857014190979157,0.0021218550329503345,0.0,0.5
cpu_gpu,HEFT,1,502.08766388507365,burst,14.584168330297416,0.007103973690815226,0.0,0.7142857142857143
cpu_gpu,HEFT,1,507.0778059596189,burst,21.144664657561975,0.007267053324035735,0.0,0.6363636363636364
cpu_gpu,HEFT,1,507.4545786000039,burst,21.98780511043094,0.005892185579852097,0.0,0.5
cpu_gpu,HEFT,1,507.9046386190492,burst,15.591268036918336,0.005071516894030511,0.0,0.8
cpu_gpu,HEFT,1,512.9478462084874,burst,21.316905441811627,0.008700554264409405,0.0,0.8333333333333334
cpu_gpu,HEFT,1,519.0714540136929,burst,17.348550461335208,0.0037601252190973713,0.0,0.625
cpu_gpu,HEFT,1,520.9606464561078,burst,11.959441650614735,0.003032893138381634,0.0,0.8
cpu_gpu,HEFT,1,521.9311017098074,burst,18.05760555260599,0.007788393072373873,0.0,0.8571428571428571
cpu_gpu,HEFT,1,524.5873904970161,burst,18.78524844229878,0.004698342811497435,0.0,0.625
cpu_gpu,HEFT,1,526.2663964962271,burst,11.853052308649012,0.0031107100013454455,0.0,0.6
cpu_gpu,HEFT,1,535.2587150509589,burst,23.165276638379623,0.010794410059232044,0.0,0.6
cpu_gpu,HEFT,1,535.7548139216382,burst,22.859323982192223,0.0018603989265056113,0.0,0.7272727272727273
cpu_gpu,HEFT,1,538.5224074297097,burst,11.550872901484809,0.0029614776232972295,0.0,0.5555555555555556
cpu_gpu,HEFT,1,539.1740799896395,burst,12.96991366446116,0.0029192623178154846,0.0,0.7857142857142857
cpu_gpu,HEFT,1,542.5713613939081,burst,13.661682957178982,0.005000711285236484,0.0,0.7857142857142857
cpu_gpu,HEFT,1,553.024388321631,burst,22.098447988714156,0.005472647302660304,0.0,0.8333333333333334
cpu_gpu,HEFT,1,561.3492688967424,burst,13.179737611053838,0.0025665099295588928,0.0,0.6666666666666666
cpu_gpu,HEFT,1,566.1509866380918,burst,12.448014434076072,0.0045353032574665325,0.0,0.8
cpu_gpu,HEFT,1,567.3965824314713,burst,14.89099904267539,0.005114411638605645,0.0,0.625
cpu_gpu,HEFT,1,571.4241074768798,burst,16.600722737106935,0.003357308747285542,0.0,0.5
cpu_gpu,HEFT,1,582.1602681196438,burst,17.714201159617687,0.004862988169768362,0.0,0.6666666666666666
cpu_gpu,HEFT,1,582.9783116085599,burst,13.134394506181138,0.0020753096575618643,0.0,0.625
cpu_gpu,HEFT,1,586.7935160346323,burst,11.545877648952569,0.005392255551507514,0.0,0.8
cpu_gpu,HEFT,1,589.4126873057335,burst,16.28282812095199,0.004045678615352423,0.0,0.625
cpu_gpu,HEFT,1,592.712913314333,burst,16.30815568044477,0.004480318470406217,0.0,0.6
cpu_gpu,HEFT,1,604.3168056351491,burst,15.121403897994696,0.0017618732999423738,0.0,1.0
cpu_gpu,HEFT,1,608.2427589315836,mr,15.26213194688296,0.002355955943824037,0.0,0.7142857142857143
cpu_gpu,HEFT,1,626.9985087533674,mr,15.482844467763016,0.0045649943843850144,0.0,0.6666666666666666
cpu_gpu,HEFT,1,627.8988596510487,mr,16.512252201891783,0.005887598953809146,0.0,0.7777777777777778
cpu_gpu,HEFT,1,631.6610781305573,mr,18.414589692776303,0.0027954648742616224,0.0,0.5833333333333334
cpu_gpu,HEFT,1,633.8295884688899,mr,12.439929270473726,0.0033177676857994846,0.0,0.6666666666666666
cpu_gpu,HEFT,1,637.6804547732984,mr,10.033364487924928,0.0026763851350150012,0.0,0.625
cpu_gpu,HEFT,1,639.2233554466878,mr,9.049637253895412,0.0023468478929919746,0.0,0.6666666666666666
cpu_gpu,HEFT,1,645.0984011560851,mr,9.134058736927045,0.0022550655112501842,0.0,0.6666666666666666
cpu_gpu,HEFT,1,648.0420094075467,mr,9.526735096716038,0.004010548579995091,0.0,0.7777777777777778
cpu_gpu,HEFT,1,662.1179132111467,mr,9.135455920108257,0.0005859706029187681,0.0,0.8333333333333334
cpu_gpu,HEFT,1,667.7336692205542,mr,5.057167109228999,0.0021039701063246,0.0,0.5714285714285714
cpu_gpu,HEFT,1,672.3596052495283,mr,13.460132826714698,0.0033261573802552875,0.0,0.7
cpu_gpu,HEFT,1,674.9669421112076,mr,8.125082465471905,0.0006141463063451479,0.0,0.7272727272727273
cpu_gpu,HEFT,1,680.1335961814996,mr,7.27531818470743,0.0025306321300809192,0.0,0.7857142857142857
cpu_gpu,HEFT,1,680.9337149982318,mr,13.557152255511483,0.005575775543915927,0.0,0.7142857142857143
cpu_gpu,HEFT,1,687.6625093279575,mr,15.355631961927656,0.001688295671730069,0.0,0.7777777777777778
cpu_gpu,HEFT,1,689.1408001361905,mr,14.285680181524526,0.0038011901402964037,0.0,0.6363636363636364
cpu_gpu,HEFT,1,697.4424205589062,mr,14.737101324047217,0.003243664652325311,0.0,0.7857142857142857
cpu_gpu,HEFT,1,704.8101199200481,mr,12.865963311702899,0.0020894523907989274,0.0,0.7272727272727273
cpu_gpu,HEFT,1,708.5094433067006,mr,9.463896975259104,0.002594982382551575,0.0,0.7777777777777778
cpu_gpu,HEFT,1,716.5249099763913,mr,12.991032020987632,0.0031312347432153947,0.0,0.5555555555555556
cpu_gpu,HEFT,1,739.2674460312743,mr,12.284614337321841,0.0030427260491544847,0.0,0.6666666666666666
cpu_gpu,HEFT,1,749.3270925188037,mr,8.948222171882435,0.001998793394212962,0.0,0.5714285714285714
cpu_gpu,HEFT,1,760.5881753400641,mr,11.997989932422797,0.003280714668284272,0.0,0.7
cpu_gpu,HEFT,1,764.1186200270017,mr,14.223947123924063,0.0026967187177820836,0.0,0.6
cpu_gpu,HEFT,1,768.5366303353724,mr,11.09261377007897,0.002934689371243299,0.0,0.5
cpu_gpu,HEFT,1,774.4909709818825,mr,10.259252703732727,0.0015976420652179105,0.0,0.5555555555555556
cpu_gpu,HEFT,1,775.6862553892065,mr,10.834827532426289,0.004230993075614126,0.0,0.7142857142857143
cpu_gpu,HEFT,1,782.4230940329466,mr,12.795306455764603,0.0034491793720380247,0.0,0.5714285714285714
cpu_gpu,HEFT,1,796.901618664032,mr,10.508032297352656,0.0020222738859884152,0.0,0.5555555555555556
cpu_gpu,HEFT,1,801.6779822868573,mr,14.271499315803567,0.003834062537156091,0.0,0.4444444444444444
cpu_gpu,HEFT,1,807.9496712418162,mr,12.768006894404152,0.0025276022392702697,0.0,0.5
cpu_gpu,HEFT,1,818.3466166541726,mr,13.251865630040129,0.002879483530470273,0.0,0.5
cpu_gpu,HEFT,1,840.4691249241513,mr,10.024586389518845,0.001755160161053003,0.0,0.7
cpu_gpu,HEFT,1,843.9035632871318,mr,14.493797647137853,0.002492118256046676,0.0,0.6363636363636364
cpu_gpu,HEFT,1,854.1637977069333,mr,11.604826387110961,0.0019259010125947725,0.0,0.5555555555555556
cpu_gpu,HEFT,1,858.071968941704,mr,12.089431684745477,0.0034644830821586,0.0,0.7857142857142857
cpu_gpu,HEFT,1,862.172368801492,mr,10.505144038531853,0.001457984614670351,0.0,0.7857142857142857
cpu_gpu,HEFT,1,865.1589775814797,mr,10.001686968090098,0.0018824624088933162,0.0,0.6666666666666666
cpu_gpu,HEFT,1,872.7844092664135,mr,8.85125010474917,0.0014192878079528329,0.0,0.7777777777777778
cpu_gpu,HEFT,1,890.3813818639535,mr,9.522451301833598,0.00368508036754971,0.0,0.6666666666666666
cpu_gpu,HEFT,1,898.0467042697198,mr,14.660541786943213,0.0025479799940164045,0.0,0.6
cpu_gpu,HEFT-LC,1,2.40485106849182,light,5.666385080171669,0.0924658473734952,0.05,0.5833333333333334
cpu_gpu,HEFT-LC,1,4.496035310399176,light,7.5635637085106,0.11274788443432758,0.05,0.7142857142857143
cpu_gpu,HEFT-LC,1,30.405816514231837,light,4.409901258909954,0.02184938499993446,0.05,0.5
cpu_gpu,HEFT-LC,1,45.99016289736639,light,10.734352855096972,0.02295877367773366,0.05,0.75
cpu_gpu,HEFT-LC,1,67.29817910807603,light,5.014303956211279,0.004139895399987382,0.05,0.38461538461538464
cpu_gpu,HEFT-LC,1,67.81597281579386,light,6.0696007043517,0.005855304665235497,0.05,0.2857142857142857
cpu_gpu,HEFT-LC,1,87.14771312269748,light,10.789012302744624,0.01266776986929379,0.05,0.5625
cpu_gpu,HEFT-LC,1,91.32492174722579,light,4.697703214520089,0.009072739478766844,0.05,0.8181818181818182
cpu_gpu,HEFT-LC,1,98.39475426267819,light,12.816882698317926,0.009564888559296507,0.05,0.5833333333333334
cpu_gpu,HEFT-LC,1,141.904087535344,light,5.543474837780565,0.005038404340601281,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,145.332083654438,light,10.503556801083448,0.009489555909042638,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,167.98625065609883,light,11.337606489245019,0.004408200197194754,0.05,0.4375
cpu_gpu,HEFT-LC,1,213.91592014891984,light,5.847565675582217,0.0053527197808173575,0.05,0.5454545454545454
cpu_gpu,HEFT-LC,1,219.94089878439226,light,12.630888931595734,0.006122637077767377,0.05,0.6875
cpu_gpu,HEFT-LC,1,228.271052663714,light,10.561285061378726,0.008366420975458434,0.05,0.7142857142857143
cpu_gpu,HEFT-LC,1,237.18724379705148,light,4.961989995986812,0.0025155564410533388,0.05,0.6153846153846154
cpu_gpu,HEFT-LC,1,238.69451753986417,light,8.252780207476604,0.005441036729712336,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,269.23249483322235,light,10.348079726454671,0.0035445045237437224,0.05,0.4
cpu_gpu,HEFT-LC,1,269.97351487544864,light,9.791490272458304,0.008394766758474488,0.05,0.9285714285714286
cpu_gpu,HEFT-LC,1,287.33567678555664,light,2.7771952025287305,0.0021648036176664513,0.05,0.16666666666666666
cpu_gpu,HEFT-LC,1,300.2639684740559,light,10.017094511321488,0.002065400178430377,0.05,0.5
cpu_gpu,HEFT-LC,1,310.41843260987145,burst,19.770609916756257,0.004495660802635829,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,313.0653157241566,burst,34.668544264246805,0.01509932771736125,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,318.0732029977274,burst,38.066858597988755,0.009884007955126816,0.05,0.5333333333333333
cpu_gpu,HEFT-LC,1,324.8741994921314,burst,18.57318971003417,0.007096652132232813,0.05,0.5
cpu_gpu,HEFT-LC,1,330.46929332033966,burst,14.518417181989548,0.0049767731930865575,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,333.5223891846825,burst,24.69572647105457,0.0025416630694396645,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,334.18708080353167,burst,10.399256366553402,0.004293888811400378,0.05,0.375
cpu_gpu,HEFT-LC,1,340.3322360136486,burst,27.854095362540647,0.01488990884637616,0.05,0.42857142857142855
cpu_gpu,HEFT-LC,1,340.38112605230765,burst,10.354621604035799,0.004486273712798413,0.05,0.8
cpu_gpu,HEFT-LC,1,341.061422642891,burst,24.07581152229119,0.012399731849652653,0.05,0.6
cpu_gpu,HEFT-LC,1,351.18033064796117,burst,19.691686510715613,0.00495552623497532,0.05,0.8181818181818182
cpu_gpu,HEFT-LC,1,355.2228745448065,burst,26.78048348052789,0.007147332081795709,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,356.6248500836989,burst,22.076130681952804,0.004172354525320766,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,359.00347212258936,burst,11.66154787086748,0.0036125330912300637,0.05,0.5
cpu_gpu,HEFT-LC,1,359.0635588480776,burst,13.191915518861265,0.0026984160782502426,0.05,0.5
cpu_gpu,HEFT-LC,1,363.1283720504044,burst,14.774432570628619,0.005120447642644106,0.05,0.7
cpu_gpu,HEFT-LC,1,368.45687762271075,burst,21.829495012745724,0.003356401803292677,0.05,0.5
cpu_gpu,HEFT-LC,1,370.1314051440857,burst,26.688248023819483,0.005783951154759206,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,370.33335117281473,burst,10.459262444541764,0.0025579096758580008,0.05,0.75
cpu_gpu,HEFT-LC,1,371.55281971789765,burst,23.775797504414186,0.003110569133927878,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,372.1268917222074,burst,23.838437707275148,0.006019157306838788,0.05,0.625
cpu_gpu,HEFT-LC,1,377.8320542985591,burst,17.78358521166365,0.0034614172129792354,0.05,0.7
cpu_gpu,HEFT-LC,1,381.0834258302367,burst,5.722052994146225,0.001403866886345369,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,383.9229855890369,burst,19.204897703081542,0.004375388055180881,0.05,0.25
cpu_gpu,HEFT-LC,1,393.1892444242728,burst,13.139332795765426,0.0034663015408981884,0.05,0.5
cpu_gpu,HEFT-LC,1,396.3461804965384,burst,8.872112365927478,0.00256997107066569,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,402.84175102466054,burst,24.336150510695347,0.006435705011075711,0.05,0.375
cpu_gpu,HEFT-LC,1,404.7110416890446,burst,22.258639196525678,0.005282072684202124,0.05,0.6363636363636364
cpu_gpu,HEFT-LC,1,406.11559360695577,burst,28.693807810884437,0.003123591743223183,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,407.006958726302,burst,23.219811028063077,0.0026678602219500497,0.05,0.42857142857142855
cpu_gpu,HEFT-LC,1,415.0702309086871,burst,17.868395279123774,0.0012596554036232964,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,421.20250704907545,burst,14.268572017841052,0.001975006800552021,0.05,0.25
cpu_gpu,HEFT-LC,1,427.937732754254,burst,52.13215346775644,0.008664681142226216,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,428.42248550734973,burst,23.64783790462195,0.003809503475428176,0.05,0.7142857142857143
cpu_gpu,HEFT-LC,1,428.6758534589876,burst,17.019943160478874,0.004062054324704253,0.05,0.5
cpu_gpu,HEFT-LC,1,429.08190910017066,burst,16.27878982513198,0.002730778355022011,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,431.90120651799486,burst,25.988228534979612,0.006026901171241184,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,439.2821478139949,burst,23.183086996636803,0.003594238650531587,0.05,0.7333333333333333
cpu_gpu,HEFT-LC,1,446.8511252811305,burst,10.475052765042506,0.0012524751121766968,0.05,0.625
cpu_gpu,HEFT-LC,1,450.02139621144084,burst,7.8993301581874675,0.0019281908508979033,0.05,0.16666666666666666
cpu_gpu,HEFT-LC,1,450.93457803603513,burst,21.27319120992604,0.00299552860763912,0.05,0.5
cpu_gpu,HEFT-LC,1,451.5451848755927,burst,7.0667898816946035,0.0010869504629404847,0.05,0.75
cpu_gpu,HEFT-LC,1,459.60010294466326,burst,22.92470627700061,0.005271416186100259,0.05,0.5833333333333334
cpu_gpu,HEFT-LC,1,462.2633443997587,burst,19.46381894941885,0.00284911436395002,0.05,0.7
cpu_gpu,HEFT-LC,1,463.53624500401924,burst,13.639158832461135,0.0009223867233960708,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,466.56209127953707,burst,13.188699212265647,0.004494642814681136,0.05,0.3333333333333333
cpu_gpu,HEFT-LC,1,474.71663556997123,burst,24.089540933619787,0.005687748833941723,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,475.6758550449455,burst,29.92795540119721,0.0025719332516350225,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,477.78533104969483,burst,25.44809571934877,0.006362064528063577,0.05,0.5
cpu_gpu,HEFT-LC,1,478.52587739687607,burst,5.825170685607418,0.0038755837274556727,0.05,0.875
cpu_gpu,HEFT-LC,1,478.84203596151053,burst,7.159390328611721,0.000752198372164081,0.05,0.875
cpu_gpu,HEFT-LC,1,490.1725097796844,burst,16.316449372830903,0.003896386699447991,0.05,0.375
cpu_gpu,HEFT-LC,1,491.52906425592954,burst,28.051162117678132,0.0029872554437416054,0.05,0.3
cpu_gpu,HEFT-LC,1,492.4662887380711,burst,9.027848901207335,0.0007335674909805248,0.05,0.625
cpu_gpu,HEFT-LC,1,495.13691713660876,burst,20.596740947743,0.004886718464504049,0.05,0.42857142857142855
cpu_gpu,HEFT-LC,1,499.76762905942985,burst,4.814512755648138,0.002876022600416893,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,502.08766388507365,burst,20.423722322977824,0.0047094634454006,0.05,0.42857142857142855
cpu_gpu,HEFT-LC,1,507.0778059596189,burst,20.470832834807652,0.0036341790948438766,0.05,0.8181818181818182
cpu_gpu,HEFT-LC,1,507.4545786000039,burst,28.453354191303333,0.0034546301941619623,0.05,0.5
cpu_gpu,HEFT-LC,1,507.9046386190492,burst,11.519205326732163,0.0007516300647591103,0.05,0.7
cpu_gpu,HEFT-LC,1,512.9478462084874,burst,29.055931663320052,0.0021945962380818082,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,519.0714540136929,burst,15.963023650604782,0.002659657642718914,0.05,0.5
cpu_gpu,HEFT-LC,1,520.9606464561078,burst,9.930139565239415,0.0015587788521753318,0.05,0.7
cpu_gpu,HEFT-LC,1,521.9311017098074,burst,32.14181903649569,0.002282775181912325,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,524.5873904970161,burst,17.879751025996256,0.003327637605431808,0.05,0.625
cpu_gpu,HEFT-LC,1,526.2663964962271,burst,13.874421140989625,0.0017050808691101678,0.05,0.5
cpu_gpu,HEFT-LC,1,535.2587150509589,burst,43.74628880632531,0.0059439034117818755,0.05,0.7
cpu_gpu,HEFT-LC,1,535.7548139216382,burst,13.273620506341558,0.0016393758698334403,0.05,0.9090909090909091
cpu_gpu,HEFT-LC,1,538.5224074297097,burst,17.69432060741451,0.0020121533232083165,0.05,0.4444444444444444
cpu_gpu,HEFT-LC,1,539.1740799896395,burst,19.356693826990977,0.0011512530289304762,0.05,0.7142857142857143
cpu_gpu,HEFT-LC,1,542.5713613939081,burst,28.142687051835992,0.0026552248643287976,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,553.024388321631,burst,25.274107922921985,0.0010108555951726613,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,561.3492688967424,burst,8.447290669155336,0.0011777169513788458,0.05,0.5
cpu_gpu,HEFT-LC,1,566.1509866380918,burst,20.03177457200627,0.0012706820767483804,0.05,0.1
cpu_gpu,HEFT-LC,1,567.3965824314713,burst,19.77401985057577,0.0015746259071864365,0.05,0.125
cpu_gpu,HEFT-LC,1,571.4241074768798,burst,17.31548712582071,0.0008391168522172541,0.05,0.7
cpu_gpu,HEFT-LC,1,582.1602681196438,burst,29.403432947132842,0.0046415967132882015,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,582.9783116085599,burst,8.593789042796288,0.0022224407372975325,0.05,0.875
cpu_gpu,HEFT-LC,1,586.7935160346323,burst,18.43073754365514,0.0016637236309148447,0.05,0.6
cpu_gpu,HEFT-LC,1,589.4126873057335,burst,16.787442466868015,0.0023896936165492414,0.05,0.5
cpu_gpu,HEFT-LC,1,592.712913314333,burst,22.703005455533003,0.0032839167392198945,0.05,0.6
cpu_gpu,HEFT-LC,1,604.3168056351491,burst,10.447269989768756,0.0007416547502790541,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,608.2427589315836,mr,32.565293042490566,0.003053366902533284,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,626.9985087533674,mr,18.460185971047395,0.002148916657544073,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,627.8988596510487,mr,18.40344880475004,0.0024192669356602244,0.05,0.4444444444444444
cpu_gpu,HEFT-LC,1,631.6610781305573,mr,11.971061666896958,0.0008526276819209729,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,633.8295884688899,mr,12.524806036353766,0.0011290010719688522,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,637.6804547732984,mr,9.38876316902747,0.0014981419680346547,0.05,0.75
cpu_gpu,HEFT-LC,1,639.2233554466878,mr,11.803418036049607,0.0010445471694980643,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,645.0984011560851,mr,8.910184776004371,0.0013310837477862483,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,648.0420094075467,mr,10.798433273341743,0.0012186590023243716,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,662.1179132111467,mr,2.8398597319585406,0.00048024062440635046,0.05,1.0
cpu_gpu,HEFT-LC,1,667.7336692205542,mr,7.614043512993931,0.0007793313116373721,0.05,0.42857142857142855
cpu_gpu,HEFT-LC,1,672.3596052495283,mr,21.35922244400581,0.0021426253123041036,0.05,0.7
cpu_gpu,HEFT-LC,1,674.9669421112076,mr,5.031967122461992,0.0010344169325607487,0.05,0.9090909090909091
cpu_gpu,HEFT-LC,1,680.1335961814996,mr,12.088804224239311,0.0011354386561546158,0.05,0.6428571428571429
cpu_gpu,HEFT-LC,1,680.9337149982318,mr,15.023428822789356,0.0027837069092469624,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,687.6625093279575,mr,13.3352362599951,0.000840442454869174,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,689.1408001361905,mr,17.13154611054756,0.001563666239572816,0.05,0.7272727272727273
cpu_gpu,HEFT-LC,1,697.4424205589062,mr,15.263104152728829,0.0010479098187101904,0.05,0.7857142857142857
cpu_gpu,HEFT-LC,1,704.8101199200481,mr,12.514279439309576,0.0010240361126071882,0.05,0.7272727272727273
cpu_gpu,HEFT-LC,1,708.5094433067006,mr,10.383789795735993,0.0003783247668770556,0.05,0.8333333333333334
cpu_gpu,HEFT-LC,1,716.5249099763913,mr,20.597171863035555,0.002086746637069006,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,739.2674460312743,mr,14.87504123801682,0.001990388642656497,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,749.3270925188037,mr,4.7074703013017825,0.0006179317920075211,0.05,0.8571428571428571
cpu_gpu,HEFT-LC,1,760.5881753400641,mr,12.854362040557817,0.0009017775425637962,0.05,0.7
cpu_gpu,HEFT-LC,1,764.1186200270017,mr,14.96513569206195,0.0004973022145944809,0.05,0.6
cpu_gpu,HEFT-LC,1,768.5366303353724,mr,12.353006645381129,0.002015816641371416,0.05,0.625
cpu_gpu,HEFT-LC,1,774.4909709818825,mr,11.781790577251286,0.0012047786611743693,0.05,0.7777777777777778
cpu_gpu,HEFT-LC,1,775.6862553892065,mr,12.14656411468627,0.002041533359583272,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,782.4230940329466,mr,6.358402840583949,0.00021191642651849585,0.05,0.7142857142857143
cpu_gpu,HEFT-LC,1,796.901618664032,mr,12.2786613296214,0.0009390771610812197,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,801.6779822868573,mr,19.8464208027151,0.0025555883154504714,0.05,0.5555555555555556
cpu_gpu,HEFT-LC,1,807.9496712418162,mr,7.037616594854853,0.000502891373272512,0.05,0.75
cpu_gpu,HEFT-LC,1,818.3466166541726,mr,20.186571062813073,0.0032727224938243313,0.05,0.5
cpu_gpu,HEFT-LC,1,840.4691249241513,mr,5.424560197748178,0.0017406621912128487,0.05,0.8
cpu_gpu,HEFT-LC,1,843.9035632871318,mr,19.905489530117165,0.001996867366738883,0.05,0.45454545454545453
cpu_gpu,HEFT-LC,1,854.1637977069333,mr,13.862384793803812,0.0008707123330863108,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,858.071968941704,mr,20.171400674629467,0.0012583989888663607,0.05,0.5714285714285714
cpu_gpu,HEFT-LC,1,862.172368801492,mr,6.510603767929297,0.0005918433093144121,0.05,0.8571428571428571
cpu_gpu,HEFT-LC,1,865.1589775814797,mr,21.723231014888825,0.0034496482208727602,0.05,0.6666666666666666
cpu_gpu,HEFT-LC,1,872.7844092664135,mr,10.3452536072582,0.0005740131994275715,0.05,0.8888888888888888
cpu_gpu,HEFT-LC,1,890.3813818639535,mr,18.419762289019218,0.0032120209715291166,0.05,0.3333333333333333
cpu_gpu,HEFT-LC,1,898.0467042697198,mr,16.63870053372966,0.0009496837933829788,0.05,0.5
cpu_gpu,HEFT-LC+ctrl,1,2.40485106849182,light,5.666385080171669,0.0924658473734952,0.05,0.5833333333333334
cpu_gpu,HEFT-LC+ctrl,1,4.496035310399176,light,7.5635637085106,0.11274788443432758,0.05,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,30.405816514231837,light,4.409901258909954,0.02184938499993446,0.05,0.5
cpu_gpu,HEFT-LC+ctrl,1,45.99016289736639,light,10.734352855096972,0.02295877367773366,0.05,0.75
cpu_gpu,HEFT-LC+ctrl,1,67.29817910807603,light,4.786557415324893,0.006541006541772166,0.020000000000000004,0.46153846153846156
cpu_gpu,HEFT-LC+ctrl,1,67.81597281579386,light,6.070205090172436,0.005725448703733934,0.020000000000000004,0.2857142857142857
cpu_gpu,HEFT-LC+ctrl,1,87.14771312269748,light,4.509427438443339,0.006470573386338453,0.0,0.6875
cpu_gpu,HEFT-LC+ctrl,1,91.32492174722579,light,2.4831128932542157,0.011260536668074887,0.0,0.9090909090909091
cpu_gpu,HEFT-LC+ctrl,1,98.39475426267819,light,4.027929385417863,0.0443834523347828,0.0,1.0
cpu_gpu,HEFT-LC+ctrl,1,141.904087535344,light,3.0130852342117294,0.0022895115778517293,0.0,0.7777777777777778
cpu_gpu,HEFT-LC+ctrl,1,145.332083654438,light,4.710680567250591,0.01801858565268637,0.0,0.8888888888888888
cpu_gpu,HEFT-LC+ctrl,1,167.98625065609883,light,5.0676244006467925,0.005279957882962119,0.0,0.75
cpu_gpu,HEFT-LC+ctrl,1,213.91592014891984,light,3.305708365387659,0.0958509955248656,0.0,0.8181818181818182
cpu_gpu,HEFT-LC+ctrl,1,219.94089878439226,light,4.5600673162541625,0.003853476381062262,0.0,0.875
cpu_gpu,HEFT-LC+ctrl,1,228.271052663714,light,4.534453266444729,0.0054868280216232536,0.0,0.7857142857142857
cpu_gpu,HEFT-LC+ctrl,1,237.18724379705148,light,2.3967057497291364,0.0012061337256398987,0.0,0.7692307692307693
cpu_gpu,HEFT-LC+ctrl,1,238.69451753986417,light,5.02245965211992,0.007461839897482379,0.0,0.5555555555555556
cpu_gpu,HEFT-LC+ctrl,1,269.23249483322235,light,3.7388826710487137,0.004726411191254768,0.0,0.6666666666666666
cpu_gpu,HEFT-LC+ctrl,1,269.97351487544864,light,6.15200704898308,0.0034588014435777688,0.0,0.7142857142857143
cpu_gpu,HEFT-LC+ctrl,1,287.33567678555664,light,0.9361292540049817,0.02385913647781924,0.0,0.8333333333333334
